Name,Adjusted Character,Attributes,Blessing of the Lantern,BotL Date in GL,BotL Date in JP,BotL Lv.2 Date in JP,BotL Lv.2 in JP,Class,Class Breakthrough,Class Breakthrough Date in GL,Class Breakthrough Date in JP,Continent,Crit,Crit (Lv. 120),E.Atk,E.Atk (Lv. 120),E.Def,E.Def (Lv. 120),GL Release Date,GL Score,GL Tier,General pool,HP,HP (Lv. 120),Influence,JP Release Date,JP Tier,JP game8 Score,Japanese Name,Job,Location,Obtained from,Overcharge,Overcharge Date in GL,Overcharge Date in JP,P.Atk,P.Atk (Lv. 120),P.Def,P.Def (Lv. 120),SP,SP (Lv. 120),Spd,Spd (Lv. 120),Ultimate Priority,Weakness to hit
Nanna,,"Character%20List/Sword%2034.png, Character%20List/Dark%2028.png",Available in GL,16 de enero de 2025,22 de junio de 2023,23 de octubre de 2025,Available in JP,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,12 de octubre de 2023,Orsterra,323,373,257,307,266,316,27 de julio de 2022,,,Yes,3202,4022,Power,28 de octubre de 2020,G,8,ナンナ,Warrior,Sunshade,Chance Encounters,Available in GL,30 de octubre de 2025,24 de octubre de 2024,389,454,333,398,291,361,285,320,,"Dark, Sword"
Eltrix,,"Character%20List/Sword%2018.png, Character%20List/Axe%2010.png, Character%20List/Dark%2017.png",Available in GL,11 de septiembre de 2025,6 de junio de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,11 de septiembre de 2025,6 de junio de 2024,Orsterra,293,343,237,287,246,296,13 de diciembre de 2023,"7,27",A (8.24 - 7.00),Never,3572,4392,Wealth,25 de agosto de 2022,C,"9,4",エルトリクス,Warrior,Memoir,Traveler of Memories,Available in JP,,25 de septiembre de 2025,404,469,328,393,301,371,270,305,Leave it at U Lv9,"Axe, Dark, Sword"
Lianna,,"Character%20List/Staff_Staves%2013.png, Character%20List/Ice%2024.png",Available in GL,13 de marzo de 2025,31 de agosto de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,2 de octubre de 2025,1 de agosto de 2024,Orsterra,283,318,360,425,429,494,24 de noviembre de 2022,"4,31",D (4.99 - 4.00),Never,2762,3502,Fame,1 de septiembre de 2021,C,"9,4",リアナ,Cleric,Cathedral of Thytos,Sacred Blaze Guidance,Unavailable,,,256,306,312,362,350,430,276,326,Ultimate not worth,"Ice, Staff"
Herminia,,"Character%20List/Bow%2013.png, Character%20List/Fan%2018.png, Character%20List/Light%2025.png",Available in GL,18 de diciembre de 2025,2 de noviembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,18 de diciembre de 2025,2 de noviembre de 2023,Orsterra,400,465,250,300,258,278,26 de julio de 2023,6,B (6.99 - 6.00),Never,3062,3882,Wealth,28 de abril de 2022,C,"9,3",ヘルミニア,Hunter,Memoir,Champion of Memories,Available in GL,18 de diciembre de 2025,24 de octubre de 2024,427,492,223,273,396,476,350,400,Leave it at U Lv9,"Bow, Fan, Light"
Gloria,,"Character%20List/Staff_Staves%208.png, Character%20List/Ice%2013.png, Character%20List/Light%2023.png",Available in GL,3 de abril de 2025,22 de noviembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,3 de abril de 2025,22 de noviembre de 2023,Excillant (BRAVELY DEFAULT II),278,313,435,500,384,449,3 de abril de 2025,"8,2",A (8.24 - 7.00),Never,2782,3522,Fame,22 de noviembre de 2023,S,"9,8",グローリア,Cleric,Memoir,BRAVELY DEFAULT Crossover Guidance,Unavailable,,,231,281,302,352,460,540,271,321,,"Ice, Light, Staff"
Lionel,,"Character%20List/Sword%2029.png, Character%20List/Ice%2025.png",Available in GL,6 de marzo de 2025,6 de julio de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,6 de marzo de 2025,28 de marzo de 2024,Orsterra,318,368,237,287,256,306,2 de noviembre de 2022,"3,36",E (3.99 - 0.00),Yes,3252,4072,Fame,14 de enero de 2021,D,"9,2",ライオネル,Warrior,Flamesgrace,Chance Encounters,Available in GL,30 de octubre de 2025,19 de diciembre de 2024,404,469,358,423,286,356,275,310,Ultimate not worth,"Ice, Sword"
Durand,,"Character%20List/Dagger%2011.png, Character%20List/Light%2016.png",Available in GL,20 de marzo de 2025,22 de noviembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,12 de septiembre de 2024,Orsterra,348,398,246,296,248,298,13 de diciembre de 2023,,,Never,2787,3607,Fame,26 de noviembre de 2020,F+,9,デュラン,Thief,Rippletide,Exchange Elite Fragments,Available in GL,30 de octubre de 2025,30 de enero de 2025,368,433,280,300,322,402,405,470,,"Dagger, Light"
Rondo,,"Character%20List/Sword%2047.png, Character%20List/Light%2053.png",Available in GL,27 de marzo de 2025,14 de marzo de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,11 de septiembre de 2025,13 de junio de 2024,Orsterra,283,333,282,332,251,301,30 de agosto de 2023,"7,69",A (8.24 - 7.00),Never,3212,4032,Fame,26 de mayo de 2022,C,"9,3",ロンド,Warrior,Memoir,Traveler of Memories,Available in JP,,25 de septiembre de 2025,424,489,343,408,356,426,265,300,A1 then U Lv10,"Light, Sword"
Sigrid,,"Character%20List/Sword%2053.png, Character%20List/Lightning_Thunder%2041.png",Available in GL,16 de enero de 2025,22 de junio de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,7 de diciembre de 2023,Orsterra,323,373,247,297,240,290,27 de julio de 2022,,,Yes,3210,4030,Power,28 de octubre de 2020,F+,9,ジークリット,Warrior,Sheperd's Rock,Chance Encounters,Available in GL,30 de octubre de 2025,5 de diciembre de 2024,394,459,330,395,296,366,296,331,,"Lightning, Sword"
Temenos,,"Character%20List/Staff_Staves%2033.png, Character%20List/Light%2060.png",Available in GL,23 de enero de 2025,28 de octubre de 2023,23 de octubre de 2025,Available in JP,⭐️⭐️⭐️⭐️⭐️,Available in GL,23 de enero de 2025,28 de octubre de 2023,Solistia,258,293,410,475,399,464,23 de enero de 2025,"7,25",A (8.24 - 7.00),Never,2712,3452,Domination,28 de octubre de 2023,B,"9,6",テメノス,Cleric,Memoir Logs,Memoirs of Solistia,Available in GL,27 de noviembre de 2025,21 de noviembre de 2024,261,311,297,347,460,540,296,346,,"Light, Staff"
Alaune EX,,"Character%20List/Fan%201.png, Character%20List/Ice.png",Available in GL,27 de marzo de 2025,19 de octubre de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,27 de marzo de 2025,19 de octubre de 2023,Orsterra,226,261,404,469,360,410,24 de abril de 2024,"7,85",A (8.24 - 7.00),Never,2746,3566,Power,1 de enero de 2023,A,"9,7",アラウネEx,Dancer,Memoir,Traveler of Memories,Unavailable,,,201,251,316,366,597,667,278,343,U Lv10 before A1,"Fan, Ice"
H’aanit,,"Character%20List/Bow%2012.png, Character%20List/Sword%2023.png, Character%20List/Spear_Polearm%2012.png, Character%20List/Lightning_Thunder%2013.png",Available in GL,23 de enero de 2025,27 de julio de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,23 de enero de 2025,9 de noviembre de 2023,Orsterra,342,407,327,377,255,275,7 de septiembre de 2022,4,D (4.99 - 4.00),Yes,3096,3916,Fame,5 de noviembre de 2020,E,"9,1",ハンイット,Hunter,Valore,Chance Encounters,Available in JP,,19 de junio de 2025,388,453,231,281,369,449,350,400,Leave it at U Lv9,"Bow, Lightning, Polearm, Sword"
Molu,,"Character%20List/Tome%2025.png, Character%20List/Fire%2038.png",Available in GL,13 de febrero de 2025,26 de octubre de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,12 de junio de 2025,25 de abril de 2024,Orsterra,246,296,414,479,320,370,11 de enero de 2023,"4,14",D (4.99 - 4.00),Yes,2831,3491,Wealth,27 de mayo de 2021,D,"9,2",ムールゥ,Scholar,Sufrataljah,Chance Encounters,Available in JP,,19 de junio de 2025,241,291,261,311,562,652,293,343,Leave it at U Lv9,"Fire, Tome"
Promme,,"Character%20List/Staff_Staves%2025.png, Character%20List/Fire%2051.png",Available in GL,6 de febrero de 2025,21 de septiembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,6 de febrero de 2025,28 de marzo de 2024,Orsterra,283,318,385,450,379,444,20 de septiembre de 2023,"3,5",E (3.99 - 0.00),Yes,2897,3637,Power,10 de junio de 2021,D,"9,2",プロメ,Cleric,Victors Hollow,Chance Encounters,Unavailable,,,276,326,277,327,390,470,266,316,Leave it at U Lv9,"Fire, Staff"
Therese,No,"Character%20List/Tome%2044.png, Character%20List/Lightning_Thunder%2044.png",Available in GL,13 de febrero de 2025,17 de agosto de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,13 de febrero de 2025,18 de enero de 2024,Orsterra,266,316,374,439,330,380,17 de agosto de 2022,"3,43",E (3.99 - 0.00),Yes,2876,3536,Fame,26 de noviembre de 2020,E,"9,1",テレーズ,Scholar,Theatropolis,Chance Encounters,Available in GL,,6 de enero de 2025,226,276,281,331,567,657,303,353,A4 before U Lv10,"Lightning, Tome"
Billy,,"Character%20List/Dagger%207.png, Character%20List/Light%207.png",Available in GL,16 de enero de 2025,20 de julio de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,26 de octubre de 2023,Orsterra,348,398,251,301,258,308,27 de julio de 2022,,,Yes,2892,3712,Wealth,28 de octubre de 2020,B,"9,6",ビリー,Thief,Cragspear,Chance Encounters,Available in GL,30 de octubre de 2025,16 de enero de 2025,358,423,285,305,322,402,410,475,,"Dagger, Light"
Nicola,,"Character%20List/Dagger%2026.png, Character%20List/Light%2042.png",Available in GL,6 de febrero de 2025,5 de octubre de 2023,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,6 de febrero de 2025,7 de diciembre de 2023,Orsterra,328,378,266,316,248,298,14 de diciembre de 2022,"5,93",C (5.99 - 5.00),Yes,2877,3697,Fame,11 de diciembre de 2020,C,"9,3",ニコラ,Thief,Emberglow,Chance Encounters,Available in JP,,5 de diciembre de 2024,353,418,275,295,347,427,425,490,A4 before U Lv10,"Dagger, Light"
Wingate,,"Character%20List/Dagger%2043.png, Character%20List/Dark%2058.png",Available in GL,16 de enero de 2025,26 de octubre de 2023,8 de enero de 2026,Available in JP,⭐️⭐️⭐️⭐️,Available in GL,,20 de junio de 2024,Orsterra,298,348,208,258,201,251,27 de julio de 2022,,,Yes,2062,2882,Wealth,28 de octubre de 2020,F,"8,5",ウィンゲート,Thief,Theatropolis,Chance Encounters,Available in GL,30 de octubre de 2025,7 de noviembre de 2024,290,355,260,280,242,322,345,410,,"Dagger, Dark"
Sowan,,"Character%20List/Axe%2039.png, Character%20List/Light%2059.png, Character%20List/Dark%2050.png",Available in GL,2 de octubre de 2025,1 de agosto de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,2 de octubre de 2025,1 de agosto de 2024,Solistia,249,299,406,471,238,288,2 de octubre de 2025,"7,95",A (8.24 - 7.00),Never,3200,4020,Domination,1 de agosto de 2024,B,"9,6",ソワン,Apothecary,Memoir Logs,Sacred Blaze Guidance,Available in JP,,27 de febrero de 2025,420,470,272,322,393,463,250,300,,"Axe, Dark, Light"
Felline,,"Character%20List/Dagger%2015.png, Character%20List/Lightning_Thunder%2010.png",Available in GL,16 de enero de 2025,17 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,28 de marzo de 2024,Orsterra,338,388,256,306,273,323,27 de julio de 2022,,,Yes,2882,3702,Power,28 de octubre de 2020,G,8,フェリーネ,Thief,Emberglow,Chance Encounters,Available in GL,30 de octubre de 2025,6 de enero de 2025,363,428,280,300,327,407,410,475,,"Dagger, Lightning"
Bargello EX,,Character%20List/Fan%204.png,Available in GL,7 de agosto de 2025,18 de julio de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,7 de agosto de 2025,18 de julio de 2024,Orsterra,282,317,237,302,332,382,7 de agosto de 2025,"7,36",A (8.24 - 7.00),Never,2896,3716,Wealth,18 de julio de 2024,A,"9,7",バルジェロEx,Dancer,Memoir,Nautical Travelers,Available in JP,,7 de agosto de 2025,435,485,245,295,494,564,322,387,,Fan
Menny,No,"Character%20List/Sword%2031.png, Character%20List/Light%2036.png",Available in GL,16 de enero de 2025,6 de julio de 2023,5 de febrero de 2026,Available in JP,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,18 de enero de 2024,Orsterra,323,373,252,302,251,301,27 de julio de 2022,,,Yes,2212,3032,Wealth,28 de octubre de 2020,G,8,メニー,Warrior,Sheperd's Rock,Chance Encounters,Available in GL,30 de octubre de 2025,21 de noviembre de 2024,394,459,338,403,286,356,295,330,,"Light, Sword"
Meena,,"Character%20List/Fan%2026.png, Character%20List/Light%2035.png",Available in GL,16 de enero de 2025,22 de junio de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,4 de enero de 2024,Orsterra,265,300,381,446,339,389,27 de julio de 2022,,,Yes,2786,3606,Fame,28 de octubre de 2020,F+,9,ミーナ,Dancer,Clearbrook,Chance Encounters,Available in GL,30 de octubre de 2025,,242,292,235,285,493,563,352,417,,"Fan, Light"
Menno,,"Character%20List/Staff_Staves%2016.png, Character%20List/Wind%2030.png",Available in GL,16 de enero de 2025,22 de noviembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,18 de julio de 2024,Orsterra,243,278,284,349,332,397,27 de julio de 2022,,,Yes,2046,2786,Fame,28 de octubre de 2020,F,"8,5",メノ,Cleric,Rippletide,Chance Encounters,Available in GL,30 de octubre de 2025,,213,263,237,287,326,406,239,289,,"Staff, Wind"
Frederica,,"Character%20List/Tome%2012.png, Character%20List/Fire%2021.png",Available in GL,29 de mayo de 2025,4 de enero de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,29 de mayo de 2025,4 de enero de 2024,Norzelia (TRIANGLE STRATEGY),211,261,414,479,355,405,20 de septiembre de 2023,"7,46",A (8.24 - 7.00),Never,2976,3636,Fame,28 de julio de 2022,C,"9,4",フレデリカ,Scholar,Memoir,TRIANGLE STRATEGY Crossover Guidance,Available in JP,,17 de julio de 2025,221,271,281,331,562,652,293,343,Leave it at U Lv9,"Fire, Tome"
Hammy,,"Character%20List/Tome%2013.png, Character%20List/Ice%2014.png",Available in JP,,12 de septiembre de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in JP,,12 de septiembre de 2024,Orsterra,276,326,279,344,295,345,7 de febrero de 2024,"6,54",B (6.99 - 6.00),Never,2756,3416,Fame,10 de noviembre de 2022,B,"9,6",ハミィ,Scholar,I'cirlo,Tourney,Unavailable,,,401,451,256,306,350,440,403,453,A4 before U Lv10,"Ice, Tome"
Carroll,,"Character%20List/Spear_Polearm%204.png, Character%20List/Wind%206.png",Available in GL,16 de enero de 2025,17 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,,6 de junio de 2024,Orsterra,251,286,290,340,300,350,27 de julio de 2022,,,Yes,3450,4350,Power,28 de octubre de 2020,H,"7,5",キャロル,Merchant,Rippletide,Chance Encounters,Available in GL,30 de octubre de 2025,5 de diciembre de 2024,349,414,343,393,327,407,225,260,,"Polearm, Wind"
