Name,Adjusted Character,Attributes,Blessing of the Lantern,BotL Date in GL,BotL Date in JP,BotL Lv.2 Date in JP,BotL Lv.2 in JP,Class,Class Breakthrough,Class Breakthrough Date in GL,Class Breakthrough Date in JP,Continent,Crit,Crit (Lv. 120),E.Atk,E.Atk (Lv. 120),E.Def,E.Def (Lv. 120),GL Release Date,GL Score,GL Tier,General pool,HP,HP (Lv. 120),Influence,JP Release Date,JP Tier,JP game8 Score,Japanese Name,Job,Location,Obtained from,Overcharge,Overcharge Date in GL,Overcharge Date in JP,P.Atk,P.Atk (Lv. 120),P.Def,P.Def (Lv. 120),SP,SP (Lv. 120),Spd,Spd (Lv. 120),Ultimate Priority,Weakness to hit
Sunny,,"Character%20List/Bow%2037.png, Character%20List/Dark%2055.png",Available in GL,16 de enero de 2025,20 de julio de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,22 de noviembre de 2023,Orsterra,320,385,195,245,248,268,27 de julio de 2022,,,Yes,2.232,3.052,Wealth,28 de octubre de 2020,H,7,サニー,Hunter,Valore,Chance Encounters,Available in GL,30 de octubre de 2025,16 de enero de 2025,307,372,176,226,296,376,290,340,,"Bow, Dark"
Saria,,"Character%20List/Axe%2035.png, Character%20List/Ice%2043.png",Available in GL,16 de enero de 2025,4 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,7 de diciembre de 2023,Orsterra,238,288,306,371,233,283,27 de julio de 2022,,,Yes,3.210,4.030,Power,28 de octubre de 2020,H,7,サーリア,Apothecary,Sheperd's Rock,Chance Encounters,Available in GL,30 de octubre de 2025,30 de enero de 2025,340,390,387,437,393,463,281,331,,"Axe, Ice"
Bertrand,,"Character%20List/Bow%203.png, Character%20List/Lightning_Thunder%201.png",Available in GL,16 de enero de 2025,12 de octubre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,12 de septiembre de 2024,Orsterra,378,443,257,307,261,281,27 de julio de 2022,,,Yes,3.052,3.872,Wealth,28 de octubre de 2020,F,"8,5",ベルトラン,Hunter,Cragspear,Chance Encounters,Available in GL,30 de octubre de 2025,19 de diciembre de 2024,364,429,218,268,383,463,335,385,,"Bow, Lightning"
Penny,No,"Character%20List/Axe%2029.png, Character%20List/Lightning_Thunder%2031.png",Available in GL,16 de enero de 2025,31 de agosto de 2023,5 de febrero de 2026,Available in JP,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,14 de febrero de 2024,Orsterra,228,278,301,366,238,288,27 de julio de 2022,,,Yes,3.220,4.040,Wealth,28 de octubre de 2020,H,"7,5",ペニー,Apothecary,Clearbrook,Chance Encounters,Available in GL,30 de octubre de 2025,19 de diciembre de 2024,345,395,392,442,388,458,281,331,,"Axe, Lightning"
Yugo,,"Character%20List/Sword%2063.png, Character%20List/Ice%2053.png",Available in GL,16 de enero de 2025,20 de julio de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,29 de febrero de 2024,Orsterra,323,373,247,297,246,296,27 de julio de 2022,,,Yes,3.222,4.042,Fame,28 de octubre de 2020,H,"7,5",ウーゴ,Warrior,Clearbrook,Chance Encounters,Available in GL,30 de octubre de 2025,30 de enero de 2025,399,464,353,418,281,351,285,320,,"Ice, Sword"
Telly,,"Character%20List/Staff_Staves%2032.png, Character%20List/Ice%2047.png",Available in GL,16 de enero de 2025,6 de julio de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,4 de enero de 2024,Orsterra,283,318,350,415,399,464,27 de julio de 2022,,,Yes,2.772,3.512,Wealth,28 de octubre de 2020,H,"7,5",テリー,Cleric,Emberglow,Chance Encounters,Available in GL,30 de octubre de 2025,5 de diciembre de 2024,271,321,282,332,420,500,296,346,,"Ice, Staff"
Jorge,No,"Character%20List/Axe%2017.png, Character%20List/Fire%2030.png",Available in GL,16 de enero de 2025,17 de agosto de 2023,26 de febrero de 2026,Available in JP,⭐️⭐️⭐️,Available in GL,,1 de agosto de 2024,Orsterra,228,278,296,361,223,273,27 de julio de 2022,,,Yes,3.250,4.070,Fame,28 de octubre de 2020,H,7,ホルヘ,Apothecary,Sunshade,Chance Encounters,Available in GL,30 de octubre de 2025,21 de noviembre de 2024,350,400,397,447,383,453,281,331,,"Axe, Fire"
Pearl,,"Character%20List/Staff_Staves%2024.png, Character%20List/Fire%2052.png",Available in GL,16 de enero de 2025,31 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,14 de marzo de 2024,Orsterra,283,318,355,420,404,469,27 de julio de 2022,,,Yes,2.762,3.502,Power,28 de octubre de 2020,H,"7,5",パール,Cleric,Clearbrook,Chance Encounters,Available in GL,30 de octubre de 2025,6 de enero de 2025,266,316,277,327,415,495,306,356,,"Fire, Staff"
Noelle,,"Character%20List/Tome%2033.png, Character%20List/Wind%2036.png",Available in GL,16 de enero de 2025,31 de agosto de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,9 de mayo de 2024,Orsterra,230,280,404,469,332,382,27 de julio de 2022,,,Yes,2.895,3.555,Fame,28 de octubre de 2020,F+,9,ノエル,Scholar,Valore,Chance Encounters,Available in GL,30 de octubre de 2025,,244,294,287,337,556,646,288,338,,"Tome, Wind"
Ashlan,,"Character%20List/Bow%202.png, Character%20List/Dark%203.png",Available in GL,16 de enero de 2025,6 de julio de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,26 de octubre de 2023,Orsterra,367,432,235,285,263,283,27 de julio de 2022,,,Yes,3.085,3.905,Fame,28 de octubre de 2020,F,"8,5",アシラン,Hunter,Sheperd's Rock,Chance Encounters,Available in GL,30 de octubre de 2025,7 de noviembre de 2024,357,422,221,271,372,452,362,412,,"Bow, Dark"
Cerna,,"Character%20List/Spear_Polearm%206.png, Character%20List/Dark%2010.png",Available in GL,16 de enero de 2025,26 de octubre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,18 de julio de 2024,Orsterra,251,286,223,273,230,280,30 de agosto de 2023,,,Never,2.481,3.381,Wealth,28 de octubre de 2020,F,"8,5",チェルナ,Merchant,Donescu,Exchange Elite Fragments,Available in GL,,30 de octubre de 2025,301,366,307,357,239,319,181,216,,"Dark, Polearm"
Lucetta,,"Character%20List/Bow%2023.png, Character%20List/Ice%2028.png",Available in GL,16 de enero de 2025,20 de julio de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,25 de abril de 2024,Orsterra,387,452,238,288,258,278,27 de julio de 2022,,,Yes,3.035,3.855,Power,28 de octubre de 2020,C,"9,4",ルーセッタ,Hunter,Valore,Chance Encounters,Available in GL,30 de octubre de 2025,20 de marzo de 2025,357,422,223,273,391,471,354,404,,"Bow, Ice"
Manuel,,"Character%20List/Fan%2025.png, Character%20List/Wind%2030.png",Available in GL,16 de enero de 2025,17 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,,20 de junio de 2024,Orsterra,237,272,312,377,287,337,27 de julio de 2022,,,Yes,1.986,2.806,Fame,28 de octubre de 2020,H,"7,5",マヌエル,Dancer,Valore,Chance Encounters,Available in GL,30 de octubre de 2025,6 de enero de 2025,210,260,200,250,409,479,277,342,,"Fan, Wind"
José,,"Character%20List/Staff_Staves%2011.png, Character%20List/Light%2029.png",Available in GL,16 de enero de 2025,22 de junio de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,31 de enero de 2024,Orsterra,283,318,345,410,394,459,27 de julio de 2022,,,Yes,2.782,3.522,Fame,28 de octubre de 2020,G,8,ホセ,Cleric,Cragspear,Chance Encounters,Available in GL,30 de octubre de 2025,,276,326,297,347,405,485,296,346,,"Light, Staff"
Camilla,,"Character%20List/Bow%204.png, Character%20List/Fire%208.png",Available in GL,16 de enero de 2025,26 de octubre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,31 de enero de 2024,Orsterra,378,443,240,290,278,298,27 de julio de 2022,,,Yes,3.072,3.892,Wealth,28 de octubre de 2020,F,8,カミラ,Hunter,Theatropolis,Chance Encounters,Available in GL,30 de octubre de 2025,30 de enero de 2025,350,415,238,288,371,451,333,383,,"Bow, Fire"
Evelyn,,"Character%20List/Fan%2010.png, Character%20List/Dark%2019.png",Available in GL,16 de enero de 2025,4 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,,25 de abril de 2024,Orsterra,272,307,387,452,347,397,27 de julio de 2022,,,Yes,2.766,3.586,Power,28 de octubre de 2020,G,8,イヴリン,Dancer,Cragspear,Chance Encounters,Available in GL,30 de octubre de 2025,19 de diciembre de 2024,250,300,240,290,489,559,352,417,,"Dark, Fan"
Eunice,,"Character%20List/Tome%2011.png, Character%20List/Light%2022.png",Available in GL,16 de enero de 2025,31 de agosto de 2023,8 de enero de 2026,Available in JP,⭐️⭐️⭐️,Available in GL,,4 de julio de 2024,Orsterra,236,286,369,434,340,390,27 de julio de 2022,,,Yes,2.886,3.546,Power,28 de octubre de 2020,G,8,ユニス,Scholar,Theatropolis,Chance Encounters,Available in GL,30 de octubre de 2025,,246,296,291,341,557,647,283,333,,"Light, Tome"
Efrain,,"Character%20List/Staff_Staves%205.png, Character%20List/Fire%2018.png",Available in GL,16 de enero de 2025,14 de septiembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,15 de agosto de 2024,Orsterra,288,323,335,400,354,419,25 de octubre de 2023,,,Never,2.787,3.527,Power,14 de enero de 2021,F,"8,5",エフレン,Cleric,Sunshade,Exchange Elite Fragments,Available in GL,30 de octubre de 2025,27 de marzo de 2025,336,386,272,322,395,475,291,341,,"Fire, Staff"
Paula,,"Character%20List/Fan%2032.png, Character%20List/Dark%2039.png",Available in GL,16 de enero de 2025,31 de agosto de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,6 de junio de 2024,Orsterra,277,312,387,452,332,382,25 de octubre de 2023,,,Never,2.776,3.596,Power,28 de enero de 2021,F+,9,ポーラ,Dancer,Victors Hollow,Exchange Elite Fragments,Available in GL,30 de octubre de 2025,27 de febrero de 2025,245,295,245,295,489,559,347,412,,"Dark, Fan"
Leon,No,"Character%20List/Spear_Polearm%2018.png, Character%20List/Staff_Staves%2012.png",Available in GL,10 de julio de 2025,30 de mayo de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,10 de julio de 2025,30 de mayo de 2024,Orsterra,246,281,240,290,285,335,27 de diciembre de 2023,7,A (8.49 - 7.00),Never,3.280,4.180,Wealth,29 de septiembre de 2022,C,"9,3",レオン,Merchant,Grandport,Sacred Blaze Guidance,Unavailable,,,444,509,348,398,382,462,235,270,Leave it at U Lv9,"Polearm, Staff"
Helga,,"Character%20List/Spear_Polearm%2013.png, Character%20List/Ice%2016.png",Available in GL,16 de enero de 2025,31 de agosto de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,26 de septiembre de 2024,Orsterra,251,286,278,328,294,344,27 de julio de 2022,,,Yes,3.464,4.364,Power,28 de octubre de 2020,F,"8,5",ヘルガ,Merchant,Cragspear,Chance Encounters,Available in GL,30 de octubre de 2025,5 de diciembre de 2024,352,417,350,400,317,397,223,258,,"Ice, Polearm"
Wingate,,"Character%20List/Dagger%2045.png, Character%20List/Dark%2060.png",Available in GL,16 de enero de 2025,26 de octubre de 2023,8 de enero de 2026,Available in JP,⭐️⭐️⭐️⭐️,Available in GL,,20 de junio de 2024,Orsterra,298,348,208,258,201,251,27 de julio de 2022,,,Yes,2.062,2.882,Wealth,28 de octubre de 2020,F,"8,5",ウィンゲート,Thief,Theatropolis,Chance Encounters,Available in GL,30 de octubre de 2025,7 de noviembre de 2024,290,355,260,280,242,322,345,410,,"Dagger, Dark"
Cless,,"Character%20List/Dagger%209.png, Character%20List/Lightning_Thunder%202.png",Available in GL,16 de enero de 2025,20 de julio de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,12 de octubre de 2023,Orsterra,333,383,241,291,244,294,27 de julio de 2022,,,Yes,2.932,3.752,Fame,28 de octubre de 2020,F,"8,5",クレス,Thief,Emberglow,Chance Encounters,Available in GL,30 de octubre de 2025,27 de marzo de 2025,368,433,283,303,318,398,405,470,,"Dagger, Lightning"
Devin,No,"Character%20List/Spear_Polearm%208.png, Character%20List/Wind%2011.png",Available in GL,16 de enero de 2025,28 de septiembre de 2023,26 de febrero de 2026,Available in JP,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,11 de abril de 2024,Orsterra,261,296,284,334,283,333,27 de julio de 2022,,,Yes,3.460,4.360,Wealth,28 de octubre de 2020,F+,9,デヴィン,Merchant,Valore,Chance Encounters,Available in GL,30 de octubre de 2025,21 de noviembre de 2024,351,416,343,393,326,406,217,252,,"Polearm, Wind"
Vivian,,"Character%20List/Bow%2039.png, Character%20List/Light%2066.png",Available in GL,16 de enero de 2025,6 de julio de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,11 de abril de 2024,Orsterra,385,450,250,300,273,293,27 de julio de 2022,,,Yes,3.042,3.862,Power,28 de octubre de 2020,H,"7,5",ビビアン,Hunter,Valore,Chance Encounters,Available in GL,30 de octubre de 2025,21 de noviembre de 2024,357,422,223,273,391,471,340,390,,"Bow, Light"
Kenneth,,"Character%20List/Tome%2020.png, Character%20List/Ice%2022.png",Available in GL,16 de enero de 2025,9 de noviembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,20 de junio de 2024,Orsterra,176,226,284,349,290,340,29 de noviembre de 2023,,,Never,2.236,2.896,Wealth,25 de diciembre de 2020,F+,9,ケネス,Scholar,Clearbrook,Exchange Elite Fragments,Available in GL,30 de octubre de 2025,20 de marzo de 2025,196,246,246,296,462,552,238,288,,"Ice, Tome"
Pia,,"Character%20List/Spear_Polearm%2029.png, Character%20List/Light%2051.png",Available in GL,16 de enero de 2025,4 de agosto de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,9 de noviembre de 2023,Orsterra,241,276,280,330,280,330,27 de julio de 2022,,,Yes,3.450,4.350,Fame,28 de octubre de 2020,F,"8,5",ピア,Merchant,Sunshade,Chance Encounters,Available in GL,30 de octubre de 2025,16 de enero de 2025,349,414,348,398,341,421,225,260,,"Light, Polearm"
Brigitte,,Character%20List/Staff_Staves%202.png,Available in GL,16 de enero de 2025,12 de octubre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,6 de junio de 2024,Orsterra,278,313,360,425,369,434,29 de noviembre de 2023,,,Never,2.772,3.512,Wealth,8 de abril de 2021,F,"8,5",ブリジット,Cleric,Cathedral of Thytos,Exchange Elite Fragments,Available in GL,30 de octubre de 2025,19 de diciembre de 2024,256,306,274,324,410,490,331,381,,Staff
Durand,,"Character%20List/Dagger%2011.png, Character%20List/Light%2016.png",Available in GL,20 de marzo de 2025,22 de noviembre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,12 de septiembre de 2024,Orsterra,348,398,246,296,248,298,13 de diciembre de 2023,,,Never,2.787,3.607,Fame,26 de noviembre de 2020,F+,9,デュラン,Thief,Rippletide,Exchange Elite Fragments,Available in GL,30 de octubre de 2025,30 de enero de 2025,368,433,280,300,322,402,405,470,,"Dagger, Light"
Guti,,"Character%20List/Bow%2012.png, Character%20List/Wind%2016.png",Available in GL,16 de enero de 2025,31 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,,15 de agosto de 2024,Orsterra,385,450,240,290,263,283,27 de julio de 2022,,,Yes,3.062,3.882,Fame,28 de octubre de 2020,H,"7,5",グティ,Hunter,Emberglow,Chance Encounters,Available in GL,30 de octubre de 2025,5 de diciembre de 2024,367,432,243,293,371,451,340,390,,"Bow, Wind"
Barrad,,"Character%20List/Spear_Polearm%202.png, Character%20List/Fire%207.png",Available in GL,16 de enero de 2025,6 de julio de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,16 de enero de 2025,28 de marzo de 2024,Orsterra,246,281,285,335,275,325,27 de julio de 2022,,,Yes,3.470,4.370,Power,28 de octubre de 2020,F,"8,5",バラッド,Merchant,Rippletide,Chance Encounters,Available in GL,30 de octubre de 2025,27 de febrero de 2025,366,431,348,398,322,402,220,255,,"Fire, Polearm"
Tatloch,Yes,"Character%20List/Fan%2038.png, Character%20List/Sword%2058.png, Character%20List/Spear_Polearm%2036.png, Character%20List/Axe%2043.png, Character%20List/Staff_Staves%2031.png, Character%20List/Wind%2056.png",Available in GL,19 de junio de 2025,9 de mayo de 2024,,Unavailable,⭐️⭐️⭐️⭐️⭐️,Available in GL,19 de junio de 2025,9 de mayo de 2024,G'roha,262,297,402,467,257,307,10 de enero de 2024,"7,14",A (8.49 - 7.00),Never,3.236,4.056,Power,13 de octubre de 2022,B,"9,5",タトゥロック,Dancer,Memoir,Champion of Memories,Available in JP,,24 de octubre de 2024,415,465,225,275,424,494,292,357,A4 before U Lv10,"Axe, Fan, Polearm, Staff, Sword, Wind"
Shelby,,"Character%20List/Axe%2037.png, Character%20List/Ice%2044.png",Available in GL,16 de enero de 2025,26 de octubre de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,29 de agosto de 2024,Orsterra,228,278,301,366,233,283,27 de julio de 2022,,,Yes,3.220,4.040,Wealth,28 de octubre de 2020,F+,9,シェルビー,Apothecary,Emberglow,Chance Encounters,Available in GL,30 de octubre de 2025,16 de enero de 2025,340,390,387,437,388,458,281,331,,"Axe, Ice"
Jorn,,"Character%20List/Sword%2026.png, Character%20List/Dark%2025.png",Available in GL,16 de enero de 2025,22 de junio de 2023,,Unavailable,⭐️⭐️⭐️⭐️,Available in GL,,9 de mayo de 2024,Orsterra,341,391,220,270,236,286,13 de diciembre de 2023,,,Never,3.207,4.027,Wealth,25 de febrero de 2021,F+,9,ヨルン,Warrior,Donescu,Exchange Elite Fragments,Available in GL,30 de octubre de 2025,,420,485,333,398,291,361,280,315,,"Dark, Sword"
Cornelia,,"Character%20List/Axe%207.png, Character%20List/Lightning_Thunder%204.png",Available in GL,16 de enero de 2025,28 de septiembre de 2023,20 de noviembre de 2025,Available in JP,⭐️⭐️⭐️⭐️,Available in GL,,12 de septiembre de 2024,Orsterra,223,273,301,366,233,283,17 de enero de 2024,,,Never,3.210,4.030,Power,11 de diciembre de 2020,F,8,コルネリア,Apothecary,Flamesgrace,Exchange Elite Fragments,Available in GL,30 de octubre de 2025,24 de octubre de 2024,335,385,382,432,403,473,286,336,,"Axe, Lightning"
Billy,,"Character%20List/Dagger%207.png, Character%20List/Light%207.png",Available in GL,16 de enero de 2025,20 de julio de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,26 de octubre de 2023,Orsterra,348,398,251,301,258,308,27 de julio de 2022,,,Yes,2.892,3.712,Wealth,28 de octubre de 2020,B,"9,6",ビリー,Thief,Cragspear,Chance Encounters,Available in GL,30 de octubre de 2025,16 de enero de 2025,358,423,285,305,322,402,410,475,,"Dagger, Light"
Felline,,"Character%20List/Dagger%2015.png, Character%20List/Lightning_Thunder%2010.png",Available in GL,16 de enero de 2025,17 de agosto de 2023,,Unavailable,⭐️⭐️⭐️,Available in GL,16 de enero de 2025,28 de marzo de 2024,Orsterra,338,388,256,306,273,323,27 de julio de 2022,,,Yes,2.882,3.702,Power,28 de octubre de 2020,G,8,フェリーネ,Thief,Emberglow,Chance Encounters,Available in GL,30 de octubre de 2025,6 de enero de 2025,363,428,280,300,327,407,410,475,,"Dagger, Lightning"
Bargello,No,"Character%20List/Dagger%206.png, Character%20List/Wind%205.png",Available in GL,3 de julio de 2025,2 de mayo de 2024,22 de enero de 2026,Available in JP,⭐️⭐️⭐️⭐️⭐️,Available in GL,3 de julio de 2025,2 de mayo de 2024,Orsterra,368,418,241,291,258,308,24 de enero de 2024,"8,44",A (8.49 - 7.00),Never,2.932,3.752,Wealth,28 de octubre de 2022,A,"9,7",バルジェロ,Thief,Memoir,Traveler of Memories,Available in JP,,,423,488,275,295,332,412,380,445,A4 before U Lv10,"Dagger, Wind"
Diego,,"Character%20List/Dagger%2010.png, Character%20List/Fire%2013.png",Available in GL,16 de enero de 2025,4 de agosto de 2023,8 de enero de 2026,Available in JP,⭐️⭐️⭐️,Available in GL,,9 de mayo de 2024,Orsterra,338,388,246,296,253,303,27 de julio de 2022,,,Yes,2.902,3.722,Fame,28 de octubre de 2020,H,"7,5",ディエゴ,Thief,Theatropolis,Chance Encounters,Available in GL,30 de octubre de 2025,,363,428,300,320,317,397,410,475,,"Dagger, Fire"
